m,corr,a,wtrig,sigmal,gammanull,alpha,r,k,q,n,p,cl,sigma,sigmaw,l_i,u_i,gamma,u_noi,l_noi
1,0.4,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052338049266483,0.9992058392260923,0.81978986532462494,0.9992056330186879,0.9051277160644529
1,0.4,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9092724764626385,0.9992047725795474,1.5058365632699295,0.99920433019523,0.9094086647033688
1,0.4,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052404339370784,0.9992059989775987,1.3719561059526153,0.9992056330186879,0.9051277160644529
1,0.4,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9140424066838478,0.999999994279004,0.8547766604414937,0.9999999942656451,0.9144042968750008
1,0.4,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9012748543936596,0.9999999943531259,0.7276964264802879,0.9999999943434816,0.9010009765624993
1,0.4,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9139243912688296,0.9999999942902549,1.2405036407300913,0.9999999942656451,0.9144042968750008
1,0.4,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9013715011852749,0.9999999943629406,1.1103517533235814,0.9999999943434816,0.9010009765624993
1,0.4,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.914018284192163,0.9999999942872875,1.4382089420549249,0.9999999942656451,0.9144042968750008
1,0.4,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9013099480839318,0.9999999943610984,1.3083638272125544,0.9999999943434816,0.9010009765624993
1,0.4,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9266232144413529,0.9999999999999563,1.44713295292576,0.9999999999999559,0.9218750000000014
1,0.4,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.89271566358501,0.9999999999999578,0.642587466200249,0.9999999999999575,0.8937500000000007
1,0.4,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9048300547191338,0.9999999999999564,1.80299446466097,0.9999999999999559,0.9218750000000014
1,0.4,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8937726684455278,0.9999999999999579,0.6847718647625478,0.9999999999999575,0.8937500000000007
1,0.4,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9085411632168424,0.9999999999999563,2.1982643544189875,0.9999999999999559,0.9218750000000014
1,0.4,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8975237378559363,0.9999999999999578,0.6164880065331171,0.9999999999999575,0.8937500000000007
1,0.4,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.41333365163667446,1,3.018194136109852,1,0.42500000000000016
1,0.4,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3454221910544724,0.9999999999999999,0.23681494497000496,1,0.3968750000000001
1,0.4,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.37413206490763806,0.9999999999999999,2.638865326496727,1,0.42500000000000016
1,0.4,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.355325871457294,0.9999999999999999,0,1,0.3968750000000001
1,0.4,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3704820582477239,0.9999999999999999,2.3512630568774155,1,0.42500000000000016
1,0.4,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.345531255111788,0.9999999999999999,0.3293016823026861,1,0.3968750000000001
1,0.4,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19949549790311474,0.9999999999999999,1.5569339219535296,0.9999999999999999,0.19999999999999996
1,0.4,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124421207970615,1,0.7423910557859855,0.9999999999999999,0.16250000000000003
1,0.4,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19921732514432255,0.9999999999999999,1.5816562122455267,0.9999999999999999,0.19999999999999996
1,0.4,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124743219534487,1,0.7449317537324294,0.9999999999999999,0.16250000000000003
1,0.4,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19918887129769133,0.9999999999999999,1.5835616621455537,0.9999999999999999,0.19999999999999996
1,0.4,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124922237381771,1,0.7472108564325485,0.9999999999999999,0.16250000000000003
1,0.6000000000000001,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9088799915010172,0.9992057936303227,1.6141441330283215,0.9992048625950283,0.9093185424804686
1,0.6000000000000001,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9055534360043858,0.9992068041783314,1.392313477400341,0.9992061122935217,0.9052089691162105
1,0.6000000000000001,0.06,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9089188990787838,0.9992058458333611,1.7833358079020836,0.9992048625950283,0.9093185424804686
1,0.6000000000000001,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9055296407705679,0.9992068753636909,1.5733160341602632,0.9992061122935217,0.9052089691162105
1,0.6000000000000001,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9090276952587314,0.9992055248531709,1.8391734761530547,0.9992048625950283,0.9093185424804686
1,0.6000000000000001,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.905439642849176,0.9992066151720008,1.6063294583947616,0.9992061122935217,0.9052089691162105
1,0.6000000000000001,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9128337900043606,0.9999999943544297,2.0654915684953234,0.9999999942769974,0.9142578125000007
1,0.6000000000000001,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9022705326860907,0.9999999944150441,1.8565754865073492,0.9999999943534936,0.9010742187499995
1,0.6000000000000001,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.91303981351423,0.9999999943444268,2.0463381194484214,0.9999999942769974,0.9142578125000007
1,0.6000000000000001,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9020567899600086,0.9999999944075132,1.8411228101058945,0.9999999943534936,0.9010742187499995
1,0.6000000000000001,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9133000635944094,0.9999999943283207,2.1979540272182874,0.9999999942769974,0.9142578125000007
1,0.6000000000000001,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9018847826499637,0.9999999943942591,1.9794966303743673,0.9999999943534936,0.9010742187499995
1,0.6000000000000001,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9146519516137671,0.9999999999999577,2.3957884030493397,0.9999999999999561,0.9218750000000014
1,0.6000000000000001,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8894944056670847,0.9999999999999588,1.298076018822545,0.9999999999999577,0.8937500000000007
1,0.6000000000000001,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9035039808278681,0.9999999999999575,2.078604624948364,0.9999999999999561,0.9218750000000014
1,0.6000000000000001,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.888546063562678,0.9999999999999586,1.080131155731696,0.9999999999999577,0.8937500000000007
1,0.6000000000000001,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9223930892625987,0.9999999999999573,2.3856613832499116,0.9999999999999561,0.9218750000000014
1,0.6000000000000001,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8929640509598402,0.9999999999999581,0.576408393961347,0.9999999999999577,0.8937500000000007
1,0.6000000000000001,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.37791105400290903,0.9999999999999999,1.9017236205915855,1,0.42500000000000016
1,0.6000000000000001,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3463656905578673,0.9999999999999999,1.2564722483735318,1,0.3968750000000001
1,0.6000000000000001,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.37812676191794387,0.9999999999999999,1.8167797115781597,1,0.42500000000000016
1,0.6000000000000001,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.346336089488953,0.9999999999999999,1.2613565150007249,1,0.3968750000000001
1,0.6000000000000001,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3794652721800446,0.9999999999999999,2.0537164627363427,1,0.42500000000000016
1,0.6000000000000001,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.34636750588244475,0.9999999999999999,1.258483849225865,1,0.3968750000000001
1,0.6000000000000001,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19573054994974207,0.9999999999999999,1.3536501653314092,0.9999999999999999,0.19999999999999996
1,0.6000000000000001,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124822172853974,1,0.7457823389620871,0.9999999999999999,0.16249999999999998
1,0.6000000000000001,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19504758840168965,0.9999999999999999,1.7754607142321106,0.9999999999999999,0.19999999999999996
1,0.6000000000000001,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124876665152165,1,0.7464874738474703,0.9999999999999999,0.16249999999999998
1,0.6000000000000001,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19571043973109686,0.9999999999999999,1.3834962629788956,0.9999999999999999,0.19999999999999996
1,0.6000000000000001,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1812496377008742,1,0.7480962191587182,0.9999999999999999,0.16249999999999998
1,0.8,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9083499506373588,0.9992074422269474,2.3892927814461746,0.999205406579225,0.9092275619506831
1,0.8,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9059896684299583,0.9992081576325826,2.0891367541394144,0.9992066027117579,0.9052910804748535
1,0.8,0.06,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9083399175648458,0.9992079530080494,2.8616730043278373,0.999205406579225,0.9092275619506831
1,0.8,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9060163958327533,0.9992086565929421,2.574093179782335,0.9992066027117579,0.9052910804748535
1,0.8,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9086342237074374,0.999206882769665,2.731385165136189,0.999205406579225,0.9092275619506831
1,0.8,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.905766914611241,0.9992077523883462,2.4170384650937633,0.9992066027117579,0.9052910804748535
1,0.8,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9114592641441638,0.9999999944374265,2.8878301027105024,0.9999999942881814,0.9141845703125007
1,0.8,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.903442942376325,0.9999999944828051,2.595278912139957,0.9999999943634214,0.9012207031249995
1,0.8,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9117408485692061,0.999999994430771,2.9627720491837755,0.9999999942881814,0.9141845703125007
1,0.8,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9032113210506978,0.9999999944789102,2.687170314681076,0.9999999943634214,0.9012207031249995
1,0.8,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9122753455849677,0.9999999943898829,3.072742823674163,0.9999999942881814,0.9141845703125007
1,0.8,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9027223283516563,0.9999999944446507,2.7677609162586565,0.9999999943634214,0.9012207031249995
1,0.8,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9082530720989268,0.9999999999999593,2.4345544103204593,0.9999999999999563,0.9218750000000014
1,0.8,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9082919113760936,0.9999999999999603,2.4089086600674623,0.9999999999999578,0.8937500000000008
1,0.8,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9121901610959042,0.9999999999999591,2.789508151769198,0.9999999999999563,0.9218750000000014
1,0.8,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8997861095971034,0.99999999999996,2.432390767353024,0.9999999999999578,0.8937500000000008
1,0.8,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9079616739264182,0.9999999999999584,2.5610879262663326,0.9999999999999563,0.9218750000000014
1,0.8,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9073171702457388,0.9999999999999593,1.691328017594605,0.9999999999999578,0.8937500000000008
1,0.8,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.34756947777524166,0.9999999999999998,2.158280440428661,1,0.42500000000000016
1,0.8,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.34822901307229503,0.9999999999999999,1.329319465039926,1,0.3968750000000001
1,0.8,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3645588462384134,0.9999999999999999,2.261053685262864,1,0.42500000000000016
1,0.8,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3481238364929743,0.9999999999999999,1.37263453590146,1,0.3968750000000001
1,0.8,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.34748587985573864,0.9999999999999998,2.196416716517325,1,0.42500000000000016
1,0.8,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3436228071454477,0.9999999999999999,1.9916135617367745,1,0.3968750000000001
1,0.8,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19483065954877138,0.9999999999999999,1.7750161784920946,0.9999999999999999,0.19999999999999996
1,0.8,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1812495459229484,1,0.7478687341848859,0.9999999999999999,0.16249999999999998
1,0.8,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19686474681631327,0.9999999999999999,1.4039382400773401,0.9999999999999999,0.19999999999999996
1,0.8,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124976847716007,1,0.7484781465346796,0.9999999999999999,0.16249999999999998
1,0.8,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1967508105524887,0.9999999999999999,1.4135300641404522,0.9999999999999999,0.19999999999999996
1,0.8,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124993483514604,1,0.7491926020930619,0.9999999999999999,0.16249999999999998
1.2000000000000002,0.2,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9095013001771515,0.9992037870468811,0,0.9992037870468811,0.9095015048980708
1.2000000000000002,0.2,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9050444606498426,0.999205144465218,0,0.999205144465218,0.905044603347778
1.2000000000000002,0.2,0.06,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9095015482988003,0.9992037870468811,0,0.9992037870468811,0.9095015048980708
1.2000000000000002,0.2,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.905044444077398,0.999205144465218,0,0.999205144465218,0.905044603347778
1.2000000000000002,0.2,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9095012997167857,0.9992037870468811,0,0.9992037870468811,0.9095015048980708
1.2000000000000002,0.2,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9050444860104749,0.999205144465218,0,0.999205144465218,0.905044603347778
1.2000000000000002,0.2,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9144457980871609,0.9999999942538041,0,0.9999999942538041,0.9145141601562506
1.2000000000000002,0.2,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9008972980099486,0.9999999943330812,0,0.9999999943330812,0.9008911132812496
1.2000000000000002,0.2,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9145154085680735,0.9999999942538041,0,0.9999999942538041,0.9145141601562506
1.2000000000000002,0.2,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9008794268525614,0.9999999943330812,0,0.9999999943330812,0.9008911132812496
1.2000000000000002,0.2,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9144452950786685,0.9999999942538041,0,0.9999999942538041,0.9145141601562506
1.2000000000000002,0.2,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9008939654430935,0.9999999943330812,1.9058241313221758e-21,0.9999999943330812,0.9008911132812496
1.2000000000000002,0.2,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9195037817392868,0.9999999999999558,0,0.9999999999999558,0.9125000000000014
1.2000000000000002,0.2,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9032689575070401,0.9999999999999574,3.9031278209478153e-17,0.9999999999999574,0.8937500000000007
1.2000000000000002,0.2,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9089956163936428,0.9999999999999557,0.0823161036729822,0.9999999999999558,0.9125000000000014
1.2000000000000002,0.2,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9044840996933201,0.9999999999999574,0.019279717954575993,0.9999999999999574,0.8937500000000007
1.2000000000000002,0.2,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9128654897859394,0.9999999999999557,0.4757595852967103,0.9999999999999558,0.9125000000000014
1.2000000000000002,0.2,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8956562141955813,0.9999999999999574,0.18494624014698924,0.9999999999999574,0.8937500000000007
1.2000000000000002,0.2,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3710058971745135,0.9999999999999999,0.35766258052608185,1,0.42500000000000016
1.2000000000000002,0.2,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.35522202614934223,0.9999999999999999,9.367506770274751e-17,1,0.3968750000000001
1.2000000000000002,0.2,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3713232902964979,0.9999999999999999,0.33612037138115824,1,0.42500000000000016
1.2000000000000002,0.2,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.35523332779502803,0.9999999999999999,0,1,0.3968750000000001
1.2000000000000002,0.2,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3713798238528706,0.9999999999999999,2.4066105990727156,1,0.42500000000000016
1.2000000000000002,0.2,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.34410368908224415,0.9999999999999999,0.2989263943128167,1,0.3968750000000001
1.2000000000000002,0.2,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.21252833783315506,1,0.9904152385346126,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.2,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1812184555615006,1,0.7322406054632575,0.9999999999999999,0.16249999999999998
1.2000000000000002,0.2,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19761983876673986,0.9999999999999999,1.7067964775941853,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.2,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1812355408371712,1,0.7379744108214517,0.9999999999999999,0.16249999999999998
1.2000000000000002,0.2,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1998049575077726,0.9999999999999999,1.5555528872892308,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.2,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18124631365091945,1,0.7439273779639013,0.9999999999999999,0.16249999999999998
1.2000000000000002,0.4,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9094085532366939,0.99920433019523,0,0.99920433019523,0.9094086647033688
1.2000000000000002,0.4,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9051276656472451,0.9992056330186879,0,0.9992056330186879,0.9051277160644529
1.2000000000000002,0.4,0.06,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9094087702574614,0.99920433019523,0,0.99920433019523,0.9094086647033688
1.2000000000000002,0.4,0.06,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9051277697815544,0.9992056330186879,0,0.9992056330186879,0.9051277160644529
1.2000000000000002,0.4,0.06,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9094086647913815,0.99920433019523,0,0.99920433019523,0.9094086647033688
1.2000000000000002,0.4,0.06,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9051279810480888,0.9992056330186879,0,0.9992056330186879,0.9051277160644529
1.2000000000000002,0.4,0.16,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9143624029503121,0.9999999942656451,0,0.9999999942656451,0.9144042968750008
1.2000000000000002,0.4,0.16,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9010080974677173,0.9999999943434816,0,0.9999999943434816,0.9010009765624993
1.2000000000000002,0.4,0.16,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9144013557574009,0.9999999942656451,0,0.9999999942656451,0.9144042968750008
1.2000000000000002,0.4,0.16,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9009551039885997,0.9999999943434816,0,0.9999999943434816,0.9010009765624993
1.2000000000000002,0.4,0.16,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9143901506400195,0.9999999942656993,0.07650919562597804,0.9999999942656451,0.9144042968750008
1.2000000000000002,0.4,0.16,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9009893098742382,0.9999999943434816,0,0.9999999943434816,0.9010009765624993
1.2000000000000002,0.4,0.26,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9264149075042181,0.9999999999999559,2.6020852139652103e-17,0.9999999999999559,0.9218750000000014
1.2000000000000002,0.4,0.26,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8958232927079641,0.9999999999999575,0.10978668771057813,0.9999999999999575,0.8937500000000007
1.2000000000000002,0.4,0.26,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.92116858610316,0.9999999999999558,0.9781087979502363,0.9999999999999559,0.9218750000000014
1.2000000000000002,0.4,0.26,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8935707020414075,0.9999999999999575,0.1749137171472932,0.9999999999999575,0.8937500000000007
1.2000000000000002,0.4,0.26,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9225902815839946,0.9999999999999559,1.2531622730998806,0.9999999999999559,0.9218750000000014
1.2000000000000002,0.4,0.26,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.8935378708268593,0.9999999999999576,0.4253373582470088,0.9999999999999575,0.8937500000000007
1.2000000000000002,0.4,0.36000000000000004,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.4067690078357221,1,2.24649985299826,1,0.42500000000000016
1.2000000000000002,0.4,0.36000000000000004,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3549763604925884,0.9999999999999999,1.3010426069826052e-17,1,0.3968750000000001
1.2000000000000002,0.4,0.36000000000000004,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.41189887625205024,1,3.075704727578033,1,0.42500000000000016
1.2000000000000002,0.4,0.36000000000000004,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3552920958920918,0.9999999999999999,1.584773978713372e-15,1,0.3968750000000001
1.2000000000000002,0.4,0.36000000000000004,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.4127916787441455,1,3.0393189372810907,1,0.42500000000000016
1.2000000000000002,0.4,0.36000000000000004,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.3552486710303654,0.9999999999999999,0,1,0.3968750000000001
1.2000000000000002,0.4,0.46,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19980634357813323,0.9999999999999999,1.552834131300421,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.4,0.46,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1812246140038044,1,0.7340675352091124,0.9999999999999999,0.16250000000000003
1.2000000000000002,0.4,0.46,-0.5,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.19946264442498907,0.9999999999999999,1.560543490935513,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.4,0.46,-0.5,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.18123957307757363,1,0.7397876950839084,0.9999999999999999,0.16250000000000003
1.2000000000000002,0.4,0.46,-1,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1993382189395863,0.9999999999999999,1.5715465497544663,0.9999999999999999,0.19999999999999996
1.2000000000000002,0.4,0.46,-1,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.1812471727941576,1,0.744681896315849,0.9999999999999999,0.16250000000000003
1.2000000000000002,0.6000000000000001,0.06,0,-0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9093182152247848,0.9992048625950283,0,0.9992048625950283,0.9093185424804686
1.2000000000000002,0.6000000000000001,0.06,0,0.5,0,0.5,4,500,0.5,1,1,100,5,1,0.9052089419795085,0.9992061122935217,0,0.9992061122935217,0.9052089691162105
